Attrition Date,Random Number,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Staff Number,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
16-Jan-22,199,42,No,Travel_Frequently,458,Research & Development,26,Doctoral Degree,Medical,1,1242,STAFF-1242,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20,6,3,1,0,0,0
26-Feb-21,82,35,No,Non-Travel,1212,Sales,8,Associates Degree,Marketing,1,1243,STAFF-1243,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
06-Aug-21,195,27,No,Travel_Rarely,1103,Research & Development,14,Bachelor's Degree,Life Sciences,1,1244,STAFF-1244,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
29-Sep-21,30,54,No,Travel_Frequently,966,Research & Development,1,Master's Degree,Life Sciences,1,1245,STAFF-1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,Y,No,17,3,1,80,1,33,2,1,5,4,1,4
19-Mar-22,39,44,No,Travel_Rarely,1117,Research & Development,2,High School,Life Sciences,1,1246,STAFF-1246,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7
12-Aug-22,80,19,Yes,Non-Travel,504,Research & Development,10,Bachelor's Degree,Medical,1,1248,STAFF-1248,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Y,Yes,25,4,2,80,0,1,2,4,1,1,0,0
23-Jun-21,26,29,No,Travel_Rarely,1010,Research & Development,1,Bachelor's Degree,Life Sciences,1,1249,STAFF-1249,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3,5,3,3,2,1,2
27-Jul-21,52,54,No,Travel_Rarely,685,Research & Development,3,Bachelor's Degree,Life Sciences,1,1250,STAFF-1250,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,Y,No,14,3,1,80,0,36,2,3,10,9,0,9
05-Feb-21,90,31,No,Travel_Rarely,1332,Research & Development,11,Associates Degree,Medical,1,1251,STAFF-1251,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
20-Jan-22,181,31,No,Travel_Rarely,1062,Research & Development,24,Bachelor's Degree,Medical,1,1252,STAFF-1252,3,Female,96,2,2,Healthcare Representative,1,Single,6812,17198,1,Y,No,19,3,2,80,0,10,2,3,10,9,1,8
04-Feb-22,52,59,No,Travel_Rarely,326,Sales,3,Bachelor's Degree,Life Sciences,1,1254,STAFF-1254,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5
18-Apr-21,52,43,No,Travel_Rarely,920,Research & Development,3,Bachelor's Degree,Life Sciences,1,1255,STAFF-1255,3,Male,96,1,5,Research Director,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
11-Oct-22,41,49,No,Travel_Rarely,1098,Research & Development,4,Associates Degree,Medical,1,1256,STAFF-1256,1,Male,85,2,5,Manager,3,Married,18711,12124,2,Y,No,13,3,3,80,1,23,2,4,1,0,0,0
28-Apr-21,65,36,No,Travel_Frequently,469,Research & Development,3,Bachelor's Degree,Technical Degree,1,1257,STAFF-1257,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
01-Apr-21,45,48,No,Travel_Rarely,969,Research & Development,2,Associates Degree,Technical Degree,1,1258,STAFF-1258,4,Male,76,4,1,Laboratory Technician,2,Single,2559,16620,5,Y,No,11,3,3,80,0,7,4,2,1,0,0,0
05-Feb-22,65,27,No,Travel_Rarely,1167,Research & Development,4,Associates Degree,Life Sciences,1,1259,STAFF-1259,1,Male,76,3,1,Research Scientist,3,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
11-Nov-21,104,29,No,Travel_Rarely,1329,Research & Development,7,Bachelor's Degree,Life Sciences,1,1260,STAFF-1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6,2,3,6,0,1,0
30-Jan-21,26,48,No,Travel_Rarely,715,Research & Development,1,Bachelor's Degree,Life Sciences,1,1263,STAFF-1263,4,Male,76,2,5,Research Director,4,Single,18265,8733,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
17-Jul-21,26,29,No,Travel_Rarely,694,Research & Development,1,Bachelor's Degree,Life Sciences,1,1264,STAFF-1264,4,Female,87,2,4,Research Director,4,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
16-May-21,333,34,No,Travel_Rarely,1320,Research & Development,20,Bachelor's Degree,Technical Degree,1,1265,STAFF-1265,3,Female,89,4,1,Research Scientist,3,Married,2585,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0
25-Aug-21,58,44,No,Travel_Rarely,1099,Sales,5,Bachelor's Degree,Marketing,1,1267,STAFF-1267,2,Male,88,3,5,Manager,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10
10-Mar-21,103,33,No,Travel_Rarely,536,Sales,10,Doctoral Degree,Marketing,1,1268,STAFF-1268,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8
20-Jan-21,338,19,No,Travel_Rarely,265,Research & Development,25,Bachelor's Degree,Life Sciences,1,1269,STAFF-1269,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Y,Yes,12,3,4,80,0,1,2,3,1,0,0,1
28-Sep-21,26,23,No,Travel_Rarely,373,Research & Development,1,Associates Degree,Life Sciences,1,1270,STAFF-1270,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1
15-Mar-22,329,25,Yes,Travel_Frequently,599,Sales,24,High School,Life Sciences,1,1273,STAFF-1273,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,3,4,80,0,1,4,3,1,0,1,0
21-Jul-22,65,26,No,Travel_Rarely,583,Research & Development,4,Associates Degree,Life Sciences,1,1275,STAFF-1275,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
30-Mar-21,31,45,Yes,Travel_Rarely,1449,Sales,2,Bachelor's Degree,Marketing,1,1277,STAFF-1277,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Y,Yes,16,3,1,80,0,26,2,3,24,10,1,11
28-Feb-21,66,55,No,Non-Travel,177,Research & Development,8,High School,Medical,1,1278,STAFF-1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Y,Yes,15,3,4,80,1,34,3,3,33,9,15,0
24-Oct-21,147,21,Yes,Travel_Frequently,251,Research & Development,10,Associates Degree,Life Sciences,1,1279,STAFF-1279,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,Y,No,20,4,3,80,0,2,2,1,2,2,2,2
28-Mar-21,49,46,No,Travel_Rarely,168,Sales,4,Associates Degree,Marketing,1,1280,STAFF-1280,4,Female,33,2,5,Manager,2,Married,18789,9946,2,Y,No,14,3,3,80,1,26,2,3,11,4,0,8
11-Jun-22,31,34,No,Travel_Rarely,131,Sales,2,Bachelor's Degree,Marketing,1,1281,STAFF-1281,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
12-Apr-22,134,51,No,Travel_Frequently,237,Sales,9,Bachelor's Degree,Life Sciences,1,1282,STAFF-1282,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Y,Yes,24,4,1,80,1,31,5,2,29,10,11,10
18-Sep-22,139,59,No,Travel_Rarely,1429,Research & Development,18,Master's Degree,Medical,1,1283,STAFF-1283,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,Y,No,12,3,4,80,0,25,6,2,9,7,5,4
28-May-22,150,34,No,Travel_Frequently,135,Research & Development,19,Bachelor's Degree,Medical,1,1285,STAFF-1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
10-Aug-22,24,28,No,Travel_Frequently,791,Research & Development,1,Master's Degree,Medical,1,1286,STAFF-1286,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
30-Mar-21,65,44,No,Travel_Rarely,1199,Research & Development,4,Associates Degree,Life Sciences,1,1288,STAFF-1288,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13
24-Jul-22,160,34,No,Travel_Frequently,648,Human Resources,11,Bachelor's Degree,Life Sciences,1,1289,STAFF-1289,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
25-May-21,91,35,No,Travel_Rarely,735,Research & Development,6,High School,Life Sciences,1,1291,STAFF-1291,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
14-Aug-22,62,42,No,Travel_Rarely,603,Research & Development,7,Master's Degree,Medical,1,1292,STAFF-1292,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Y,Yes,16,3,4,80,0,18,2,3,1,0,0,0
15-Dec-21,49,43,No,Travel_Rarely,531,Sales,4,Master's Degree,Marketing,1,1293,STAFF-1293,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,Y,No,14,3,4,80,0,23,3,4,21,7,15,17
19-Mar-21,39,36,No,Travel_Rarely,429,Research & Development,2,Master's Degree,Life Sciences,1,1294,STAFF-1294,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Y,Yes,11,3,4,80,0,18,2,3,16,14,5,12
28-Nov-21,118,44,Yes,Travel_Rarely,621,Research & Development,15,Bachelor's Degree,Medical,1,1295,STAFF-1295,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,Y,No,11,3,4,80,1,10,2,3,10,7,0,5
24-Apr-21,43,28,No,Travel_Frequently,193,Research & Development,2,Bachelor's Degree,Life Sciences,1,1296,STAFF-1296,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
12-Apr-22,59,51,No,Travel_Frequently,968,Research & Development,6,Associates Degree,Medical,1,1297,STAFF-1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7
28-Oct-22,73,30,No,Non-Travel,879,Research & Development,9,Associates Degree,Medical,1,1298,STAFF-1298,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Y,Yes,18,3,3,80,0,10,3,3,8,4,1,7
05-Oct-21,125,29,Yes,Travel_Rarely,806,Research & Development,7,Bachelor's Degree,Technical Degree,1,1299,STAFF-1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7
12-Aug-21,29,28,No,Travel_Rarely,640,Research & Development,1,Bachelor's Degree,Technical Degree,1,1301,STAFF-1301,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
11-Feb-22,20,25,No,Travel_Rarely,266,Research & Development,1,Bachelor's Degree,Medical,1,1303,STAFF-1303,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,3,4,80,0,2,3,2,2,2,2,1
29-May-21,69,32,No,Travel_Rarely,604,Sales,8,Bachelor's Degree,Medical,1,1304,STAFF-1304,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8
12-Dec-21,192,45,No,Travel_Frequently,364,Research & Development,25,Bachelor's Degree,Medical,1,1306,STAFF-1306,2,Female,83,3,5,Manager,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0
05-Jul-22,104,39,No,Travel_Rarely,412,Research & Development,13,Master's Degree,Medical,1,1307,STAFF-1307,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
14-Nov-22,312,58,No,Travel_Rarely,848,Research & Development,23,Master's Degree,Life Sciences,1,1308,STAFF-1308,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,Y,No,12,3,4,80,2,2,3,3,2,2,2,2
08-Feb-22,104,32,Yes,Travel_Rarely,1089,Research & Development,7,Associates Degree,Life Sciences,1,1309,STAFF-1309,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,Y,No,18,3,1,80,1,10,3,3,10,4,1,1
09-Sep-22,174,39,Yes,Travel_Rarely,360,Research & Development,23,Bachelor's Degree,Medical,1,1310,STAFF-1310,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
01-Aug-22,109,30,No,Travel_Rarely,1138,Research & Development,6,Bachelor's Degree,Technical Degree,1,1311,STAFF-1311,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,Y,No,12,3,1,80,1,10,6,3,9,2,6,7
10-Jul-22,173,36,No,Travel_Rarely,325,Research & Development,10,Master's Degree,Technical Degree,1,1312,STAFF-1312,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7
11-Jul-22,26,46,No,Travel_Rarely,991,Human Resources,1,Associates Degree,Life Sciences,1,1314,STAFF-1314,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,Y,No,12,3,3,80,0,10,3,4,7,6,5,7
06-Dec-22,23,28,No,Non-Travel,1476,Research & Development,1,Bachelor's Degree,Life Sciences,1,1315,STAFF-1315,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
28-Nov-21,188.5,50,No,Travel_Rarely,1322,Research & Development,28,Bachelor's Degree,Life Sciences,1,1317,STAFF-1317,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Y,Yes,11,3,2,80,0,25,2,3,3,2,1,2
14-Jun-22,238,40,Yes,Travel_Rarely,299,Sales,25,Master's Degree,Marketing,1,1318,STAFF-1318,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
03-Dec-21,78,52,Yes,Travel_Rarely,1030,Sales,5,Bachelor's Degree,Life Sciences,1,1319,STAFF-1319,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Y,Yes,19,3,3,80,0,10,2,2,8,7,7,7
09-Mar-22,132,30,No,Travel_Rarely,634,Research & Development,17,Master's Degree,Medical,1,1321,STAFF-1321,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8
31-Aug-22,247,39,No,Travel_Rarely,524,Research & Development,18,Associates Degree,Life Sciences,1,1322,STAFF-1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
25-Mar-21,36,31,No,Non-Travel,587,Sales,2,Master's Degree,Life Sciences,1,1324,STAFF-1324,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
22-Jan-21,80,41,No,Non-Travel,256,Sales,10,Associates Degree,Medical,1,1329,STAFF-1329,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
28-Sep-22,30,31,Yes,Travel_Frequently,1060,Sales,1,Bachelor's Degree,Life Sciences,1,1331,STAFF-1331,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
02-May-21,52,44,Yes,Travel_Rarely,935,Research & Development,3,Bachelor's Degree,Life Sciences,1,1333,STAFF-1333,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
04-Aug-22,36,42,No,Non-Travel,495,Research & Development,2,High School,Life Sciences,1,1334,STAFF-1334,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
14-Apr-21,27,55,No,Travel_Rarely,282,Research & Development,2,Associates Degree,Medical,1,1336,STAFF-1336,4,Female,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
14-Sep-21,117,56,No,Travel_Rarely,206,Human Resources,8,Master's Degree,Life Sciences,1,1338,STAFF-1338,4,Male,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
17-Aug-21,218,40,No,Non-Travel,458,Research & Development,16,Associates Degree,Life Sciences,1,1340,STAFF-1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
07-May-21,130,34,No,Travel_Rarely,943,Research & Development,9,Bachelor's Degree,Life Sciences,1,1344,STAFF-1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
03-Jun-21,39,40,No,Travel_Rarely,523,Research & Development,2,Bachelor's Degree,Life Sciences,1,1346,STAFF-1346,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
02-Aug-21,26,41,No,Travel_Frequently,1018,Sales,1,Bachelor's Degree,Marketing,1,1349,STAFF-1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
05-Aug-22,69,35,No,Travel_Frequently,482,Research & Development,4,Master's Degree,Life Sciences,1,1350,STAFF-1350,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
25-Nov-21,78,51,No,Travel_Rarely,770,Human Resources,5,Bachelor's Degree,Life Sciences,1,1352,STAFF-1352,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
31-May-21,39,38,No,Travel_Rarely,1009,Sales,2,Associates Degree,Life Sciences,1,1355,STAFF-1355,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
23-Nov-22,118,34,No,Travel_Rarely,507,Sales,15,Associates Degree,Medical,1,1356,STAFF-1356,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
23-Feb-22,146,25,No,Travel_Rarely,882,Research & Development,19,High School,Medical,1,1358,STAFF-1358,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
07-Mar-21,62,58,Yes,Travel_Rarely,601,Research & Development,7,Master's Degree,Medical,1,1360,STAFF-1360,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
19-Aug-22,26,40,No,Travel_Rarely,329,Research & Development,1,Master's Degree,Life Sciences,1,1361,STAFF-1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
02-Feb-21,80,36,No,Travel_Frequently,607,Sales,7,Bachelor's Degree,Marketing,1,1362,STAFF-1362,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
25-Jun-21,65,48,No,Travel_Rarely,855,Research & Development,4,Bachelor's Degree,Life Sciences,1,1363,STAFF-1363,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
01-Dec-22,90,27,No,Travel_Rarely,1291,Sales,11,Bachelor's Degree,Medical,1,1364,STAFF-1364,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
20-Dec-21,189,51,No,Travel_Rarely,1405,Research & Development,11,Associates Degree,Technical Degree,1,1367,STAFF-1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,Y,No,16,3,2,80,0,29,1,2,5,2,0,3
18-May-22,23,18,No,Non-Travel,1124,Research & Development,1,Bachelor's Degree,Life Sciences,1,1368,STAFF-1368,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
20-Nov-22,20,35,No,Travel_Rarely,817,Research & Development,1,Bachelor's Degree,Medical,1,1369,STAFF-1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
23-Sep-22,43,27,No,Travel_Frequently,793,Sales,2,High School,Life Sciences,1,1371,STAFF-1371,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
20-Sep-22,130,55,Yes,Travel_Rarely,267,Sales,13,Master's Degree,Marketing,1,1372,STAFF-1372,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Y,Yes,17,3,3,80,0,24,2,2,19,7,3,8
18-Jul-22,312,56,No,Travel_Rarely,1369,Research & Development,23,Bachelor's Degree,Life Sciences,1,1373,STAFF-1373,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9
18-Aug-22,213,34,No,Non-Travel,999,Research & Development,26,High School,Technical Degree,1,1374,STAFF-1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
01-May-21,27,40,No,Travel_Rarely,1202,Research & Development,2,High School,Medical,1,1375,STAFF-1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
23-Jun-21,216,34,No,Travel_Rarely,285,Research & Development,29,Bachelor's Degree,Medical,1,1377,STAFF-1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
02-Sep-22,43,31,Yes,Travel_Frequently,703,Sales,2,Bachelor's Degree,Life Sciences,1,1379,STAFF-1379,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,Y,No,14,3,3,80,0,3,3,4,1,0,0,0
03-Jun-21,179,35,Yes,Travel_Frequently,662,Sales,18,Master's Degree,Marketing,1,1380,STAFF-1380,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
26-Feb-21,108,38,No,Travel_Frequently,693,Research & Development,7,Bachelor's Degree,Life Sciences,1,1382,STAFF-1382,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3
13-Sep-22,45,34,No,Travel_Rarely,404,Research & Development,2,Master's Degree,Technical Degree,1,1383,STAFF-1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
05-Mar-22,351,28,No,Travel_Rarely,736,Sales,26,Bachelor's Degree,Life Sciences,1,1387,STAFF-1387,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
19-Aug-22,167,31,Yes,Travel_Rarely,330,Research & Development,22,Master's Degree,Medical,1,1389,STAFF-1389,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Y,Yes,15,3,4,80,2,10,3,2,10,2,6,7
25-Jan-22,286,39,No,Travel_Rarely,1498,Sales,21,Master's Degree,Life Sciences,1,1390,STAFF-1390,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
06-Oct-21,35,51,No,Travel_Frequently,541,Sales,2,Bachelor's Degree,Marketing,1,1391,STAFF-1391,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,Y,No,11,3,2,80,0,14,5,3,4,2,3,2
28-Jul-21,303,41,No,Travel_Frequently,1200,Research & Development,22,Bachelor's Degree,Life Sciences,1,1392,STAFF-1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
05-Mar-21,65,37,No,Travel_Rarely,1439,Research & Development,4,High School,Life Sciences,1,1394,STAFF-1394,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3
18-Dec-22,82,33,No,Travel_Frequently,1111,Sales,5,High School,Life Sciences,1,1395,STAFF-1395,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2
01-Feb-21,31,32,No,Travel_Rarely,499,Sales,2,High School,Marketing,1,1396,STAFF-1396,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
28-Jan-21,335,39,No,Non-Travel,1485,Research & Development,25,Associates Degree,Life Sciences,1,1397,STAFF-1397,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
07-May-21,247,25,No,Travel_Rarely,1372,Sales,18,High School,Life Sciences,1,1399,STAFF-1399,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,Y,No,11,3,2,80,0,6,3,2,3,2,1,2
04-Nov-21,213,52,No,Travel_Frequently,322,Research & Development,28,Associates Degree,Medical,1,1401,STAFF-1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Y,Yes,11,3,2,80,1,24,3,2,5,3,0,2
03-Nov-22,55,43,No,Travel_Rarely,930,Research & Development,6,Bachelor's Degree,Medical,1,1402,STAFF-1402,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Y,Yes,14,3,1,80,0,20,3,1,20,7,1,8
19-Apr-22,103,27,No,Travel_Rarely,205,Sales,10,Bachelor's Degree,Marketing,1,1403,STAFF-1403,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
26-Oct-22,234,27,Yes,Travel_Rarely,135,Research & Development,17,Master's Degree,Life Sciences,1,1405,STAFF-1405,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
28-Dec-21,27,26,No,Travel_Rarely,683,Research & Development,2,High School,Medical,1,1407,STAFF-1407,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
23-Sep-21,163,42,No,Travel_Rarely,1147,Human Resources,10,Bachelor's Degree,Human Resources,1,1408,STAFF-1408,3,Female,31,3,4,Manager,1,Married,16799,16616,0,Y,No,14,3,3,80,1,21,5,3,20,7,0,9
